userID,ffID,AA_index,rn
87717933,715867225,0.020154041423241134,13.0
87717933,729795197,0.021988191198197136,9.0
87717933,1491685873,0.02098045182385376,10.0
87726597,554035119,0.023342762869942156,9.0
87726597,561349395,0.02263841592362754,12.0
87726597,566404705,0.030924023006675253,3.0
87726597,575672873,0.018324792849158146,14.0
87726597,577007851,0.021862474712333633,13.0
87726597,579383437,0.03044480106077,4.0
87726597,580185281,0.03695696335327388,1.0
87726597,582244151,0.02292643862392464,11.0
87726597,585000443,0.01748029818256554,15.0
87726597,591068901,0.023003595696878255,10.0
87726597,594514393,0.035157882580766735,2.0
87726597,616186773,0.028050483760174376,5.0
87726597,628003561,0.02422293184217208,8.0
87726597,648926107,0.02509897908555045,6.0
87726597,733670905,0.024484402617232674,7.0
87762563,87718721,0.021035385702045682,8.0
87762563,87728491,0.021555261437140146,7.0
87762563,138412021,0.02904825526934868,2.0
87762563,160874837,0.019412308745468697,14.0
87762563,218541829,0.019212429356881656,15.0
87762563,280374503,0.019449524692381145,13.0
87762563,318330861,0.0366911133623019,1.0
87762563,386868311,0.026532010928175195,4.0
87762563,530565157,0.021011439121498048,9.0
87762563,533926319,0.024797789195414328,5.0
87762563,534507061,0.027887030725412508,3.0
87762563,545827595,0.019841814661479922,12.0
87762563,547702171,0.020057488293307647,11.0
87762563,548587371,0.02267820244532958,6.0
87762563,961585245,0.020245264963283466,10.0
87808217,87767883,0.033212746638510635,9.0
87808217,87807675,0.03590701984291546,8.0
87808217,135509261,0.030628309656838597,11.0
87808217,147209127,0.031877780363613724,10.0
87808217,162993327,0.04137006696735492,3.0
87808217,175639427,0.043867683209340064,2.0
87808217,202926419,0.038877492179913875,4.0
87808217,210870733,0.024829375749298603,15.0
87808217,529955251,0.03666530013223283,6.0
87808217,532337129,0.03845271334748842,5.0
87808217,535571471,0.03640103538375562,7.0
87808217,638748333,0.046358286710652015,1.0
87808217,706141583,0.02804580276452438,13.0
87808217,1977613873,0.026998046938229766,14.0
87808217,3757249243,0.03034616879666313,12.0
87826451,135932485,0.00969434622799173,15.0
87826451,156984681,0.01112416581842673,8.0
87826451,168921263,0.012933196395476836,3.0
87826451,533661155,0.010133722624914875,13.0
87826451,534708719,0.01107723213285079,9.0
87826451,549146223,0.011003307049050714,10.0
87826451,553546433,0.012424367699049416,6.0
87826451,560955119,0.012916846319206973,4.0
87826451,561054567,0.01434421380213919,2.0
87826451,561265031,0.01211972372377236,7.0
87826451,565648357,0.014739344825793282,1.0
87826451,572941239,0.012778971078361482,5.0
87826451,580213669,0.010373371435787404,12.0
87826451,606908629,0.010519667574940317,11.0
87826451,647789999,0.009937195840442111,14.0
135932485,87717933,0.030243507143681347,2.0
135932485,156984681,0.022274566968934584,6.0
135932485,171043555,0.019655453932251855,13.0
135932485,185203523,0.01988324760279832,12.0
135932485,229525517,0.020735754051850193,9.0
135932485,258517335,0.027563979589516455,3.0
135932485,534372039,0.019216263479195507,14.0
135932485,548566345,0.023887018516962857,4.0
135932485,549698591,0.019983026080348364,11.0
135932485,553546433,0.033299438249145184,1.0
135932485,560955119,0.022184041803830032,8.0
135932485,583321491,0.022225436493470817,7.0
135932485,584372993,0.01890729417323532,15.0
135932485,729795197,0.020302664633499647,10.0
135932485,747810047,0.023523161442736487,5.0
139840069,87720147,0.01297736855500153,12.0
139840069,167729505,0.013869185651163747,8.0
139840069,176408393,0.013829420874883461,9.0
139840069,253883571,0.013402535014644097,11.0
139840069,258517335,0.012193882732054072,15.0
139840069,277242899,0.012277046483286001,14.0
139840069,292604263,0.015749029653567084,2.0
139840069,542581467,0.014585525578950119,5.0
139840069,561054567,0.014866920275085353,4.0
139840069,561265031,0.015761439808622518,1.0
139840069,575672873,0.014494987720980426,7.0
139840069,606908629,0.0136606879204243,10.0
139840069,613740733,0.012853717152275589,13.0
139840069,624687689,0.01451550747076666,6.0
139840069,641349135,0.015067027415470856,3.0
150023465,185203523,0.020013377396157685,14.0
150023465,229525517,0.02409692509811927,11.0
150023465,487664223,0.02403456546934115,12.0
150023465,531321505,0.02749073918708351,7.0
150023465,534372039,0.025887054755899346,8.0
150023465,548029223,0.03678708708215506,1.0
150023465,548566345,0.02038591793808887,13.0
150023465,560955119,0.025363549872015535,10.0
150023465,561265031,0.0349579055017744,2.0
150023465,572941239,0.0293640967390665,5.0
150023465,574111981,0.03097676760286431,4.0
150023465,584372993,0.01995081367433685,15.0
150023465,611415081,0.0313529257716732,3.0
150023465,647789999,0.025668651789127216,9.0
150023465,724535251,0.0286969303579636,6.0
155712967,530085411,0.011154121668185357,9.0
155712967,531445867,0.01058552606982322,13.0
155712967,553669971,0.017693931658849787,2.0
155712967,561054567,0.011288063275418182,7.0
155712967,561265031,0.010992974316644796,10.0
155712967,567610207,0.010558506411959,14.0
155712967,567679999,0.014203722631881318,3.0
155712967,590323423,0.013695176304971525,4.0
155712967,606908629,0.011180840067745942,8.0
155712967,609973985,0.020334461768970667,1.0
155712967,715867225,0.010286536120442669,15.0
155712967,724535251,0.012223900293024106,5.0
155712967,748808893,0.010904417105113121,11.0
155712967,766569681,0.011693921087828166,6.0
155712967,1491685873,0.010610963539761523,12.0
156984681,135932485,0.022274566968934584,9.0
156984681,139788717,0.02021170125127715,13.0
156984681,176408393,0.023572144357358958,7.0
156984681,185203523,0.02008976171222415,14.0
156984681,214244233,0.022230073239077427,10.0
156984681,229525517,0.029193867167679872,3.0
156984681,531063051,0.03091657562445675,1.0
156984681,531321505,0.024171831484592222,6.0
156984681,534372039,0.029268150630573177,2.0
156984681,542913447,0.02519633834669986,5.0
156984681,553546433,0.021801038227923248,11.0
156984681,560955119,0.02617964543027293,4.0
156984681,721579335,0.02298976505396784,8.0
156984681,736347081,0.0207170413817871,12.0
156984681,1491685873,0.018940948112450225,15.0
167729505,87702431,0.026694908740915145,10.0
167729505,139788717,0.022617714164592868,12.0
167729505,176408393,0.040095682612533955,3.0
167729505,214244233,0.027278108085420822,9.0
167729505,531063051,0.03236260581141161,5.0
167729505,531321505,0.040204528229431304,2.0
167729505,534708719,0.019708582478200228,14.0
167729505,547103355,0.01881146942431234,15.0
167729505,547885901,0.025060784515231485,11.0
167729505,606908629,0.04548092448693264,1.0
167729505,700153467,0.021277607361342484,13.0
167729505,736347081,0.029672795367450194,8.0
167729505,737382627,0.03051085788869591,7.0
167729505,1489023993,0.034538029921418856,4.0
167729505,1491685873,0.031104592062417943,6.0
168921263,171043555,0.020525365555705333,15.0
168921263,258517335,0.02805791497635595,6.0
168921263,487822707,0.02686518133159815,8.0
168921263,530936919,0.024373093560889035,10.0
168921263,531445867,0.04167864874011665,2.0
168921263,532053793,0.027305817426083637,7.0
168921263,542581467,0.022480674181725977,14.0
168921263,548029223,0.03265521146563277,5.0
168921263,561265031,0.0371418859418478,3.0
168921263,571486213,0.02570528549461048,9.0
168921263,574111981,0.04655344712760464,1.0
168921263,595033267,0.022777808883530953,12.0
168921263,728351165,0.03533220439713438,4.0
168921263,737382627,0.022615719644643702,13.0
168921263,742848329,0.024304401130841174,11.0
171043555,135932485,0.019655453932251855,6.0
171043555,168921263,0.020525365555705333,4.0
171043555,176408393,0.019895894635944333,5.0
171043555,229525517,0.017348940601673243,13.0
171043555,487664223,0.01948135332829349,7.0
171043555,531321505,0.01844469326986251,10.0
171043555,532053793,0.018254230917050276,11.0
171043555,534114203,0.01942606934937876,8.0
171043555,542581467,0.01672897604645269,14.0
171043555,580213669,0.021059762051892042,3.0
171043555,584372993,0.018114005025888207,12.0
171043555,611415081,0.018574070096719377,9.0
171043555,647789999,0.0234923286585915,1.0
171043555,721579335,0.02303973317294805,2.0
171043555,742848329,0.016432808727362237,15.0
174893247,530746869,0.003979782820707612,1.0
174893247,531359443,0.002882037344804865,10.0
174893247,546082463,0.002755299115726361,13.0
174893247,546236593,0.0029554436684328866,8.0
174893247,546952459,0.0032345697554953556,3.0
174893247,548726963,0.0026430662223630706,15.0
174893247,550668067,0.0029552464335329803,9.0
174893247,550968397,0.0028770657309430147,11.0
174893247,551332599,0.003012758386944931,7.0
174893247,554665415,0.00311986094908574,5.0
174893247,554809161,0.002871036133847306,12.0
174893247,555423121,0.003689789980360241,2.0
174893247,595635199,0.0026830130431262466,14.0
174893247,603887981,0.003105715137886515,6.0
174893247,693066561,0.0032092400975331707,4.0
176408393,87717933,0.027136178285447322,6.0
176408393,156984681,0.023572144357358958,8.0
176408393,167729505,0.040095682612533955,1.0
176408393,171043555,0.019895894635944333,13.0
176408393,487664223,0.020734906308576724,11.0
176408393,532493575,0.019706527576447377,14.0
176408393,534114203,0.02021945158883917,12.0
176408393,534372039,0.021153925828999928,10.0
176408393,548029223,0.027421472968000706,5.0
176408393,549146223,0.028750938236537744,4.0
176408393,572941239,0.03788126465946478,2.0
176408393,574111981,0.030510435233625524,3.0
176408393,575672873,0.0185392364613121,15.0
176408393,721579335,0.02674774199447964,7.0
176408393,729795197,0.021428638831143165,9.0
182244399,139261999,0.012246922447279582,8.0
182244399,150675903,0.012335430397337352,7.0
182244399,161887059,0.010663171342280413,14.0
182244399,211547279,0.014448570389287619,3.0
182244399,225335341,0.013938834454995223,5.0
182244399,271090751,0.020351551617977953,1.0
182244399,294297715,0.011075026894748001,11.0
182244399,309706203,0.014218861206876333,4.0
182244399,530922599,0.011991871282307717,9.0
182244399,534483383,0.011014580475868403,12.0
182244399,538610643,0.010530401077893397,15.0
182244399,547381125,0.010951255642968897,13.0
182244399,548342409,0.011240549537020066,10.0
182244399,549486107,0.019823522757189863,2.0
182244399,568608661,0.012588046363998604,6.0
185203523,87757841,0.05424388356661283,1.0
185203523,176230597,0.0508149471639736,2.0
185203523,176479909,0.032646060608091644,15.0
185203523,265299281,0.03473338576675531,12.0
185203523,280374503,0.04835474403560071,3.0
185203523,428589845,0.03534202483834699,11.0
185203523,529773683,0.035515660765826323,10.0
185203523,530565157,0.0342678366553377,14.0
185203523,533974571,0.040789294881012066,5.0
185203523,536908451,0.0366671343206428,9.0
185203523,539329297,0.038458509676598515,8.0
185203523,552840821,0.03990954463661046,7.0
185203523,565648357,0.04340343149849426,4.0
185203523,577007851,0.03456254653941275,13.0
185203523,703798555,0.040587948376435076,6.0
205820795,150023465,0.01963836667279568,8.0
205820795,229525517,0.019392401604762768,9.0
205820795,487822707,0.019862012034763222,7.0
205820795,531445867,0.02462012065100052,1.0
205820795,542913447,0.02074575664406149,6.0
205820795,544081007,0.018358194724085584,11.0
205820795,561054567,0.0180244579568165,14.0
205820795,565648357,0.021135420810012316,5.0
205820795,572941239,0.021714176179339975,4.0
205820795,606908629,0.018297309045136576,12.0
205820795,611415081,0.018266713463627814,13.0
205820795,647789999,0.017399380402940923,15.0
205820795,724535251,0.022987271091373822,3.0
205820795,747810047,0.023350682438649906,2.0
205820795,753727943,0.018986380341018697,10.0
207717487,87717933,0.005294604393832897,11.0
207717487,135932485,0.0068868115789810554,2.0
207717487,156984681,0.0068868115789810554,3.0
207717487,168921263,0.005294604393832897,12.0
207717487,171043555,0.0068868115789810554,4.0
207717487,531445867,0.006925038914526494,1.0
207717487,533661155,0.005294604393832897,13.0
207717487,534114203,0.00553383294241211,9.0
207717487,542581467,0.005294604393832897,14.0
207717487,549146223,0.005294604393832897,15.0
207717487,549698591,0.00553383294241211,10.0
207717487,572941239,0.005652398986765653,7.0
207717487,580213669,0.0068868115789810554,5.0
207717487,611415081,0.005652398986765653,8.0
207717487,633458069,0.0068868115789810554,6.0
211151079,532491459,0.0025661417053401436,2.0
211151079,533589799,0.0014008868080237309,15.0
211151079,536080991,0.00377641656736076,1.0
211151079,536927145,0.001824426765897414,9.0
211151079,538847467,0.0015750350815561568,13.0
211151079,542106533,0.002450022317899939,3.0
211151079,544343633,0.001726804150118288,10.0
211151079,550085671,0.0018342969175550595,8.0
211151079,552179969,0.001962937421254334,7.0
211151079,556145545,0.0014553095720000646,14.0
211151079,563573665,0.0020302311989022054,6.0
211151079,570144563,0.001665706083875773,12.0
211151079,574806997,0.002095807134086738,5.0
211151079,585627965,0.0021790826823408394,4.0
211151079,3626364917,0.0017142163412682489,11.0
216135357,87718721,0.012627013681293117,14.0
216135357,87757841,0.01341049498540723,9.0
216135357,230968269,0.013879771297908081,7.0
216135357,280374503,0.015372105123026713,5.0
216135357,318330861,0.015628955513447843,3.0
216135357,356618613,0.013311475759487604,10.0
216135357,386868311,0.012434536832153315,15.0
216135357,530177267,0.015549407570220082,4.0
216135357,537632203,0.013465628017228773,8.0
216135357,542028379,0.012861659565866402,12.0
216135357,575315337,0.015631765781123217,2.0
216135357,577007851,0.01568764331584476,1.0
216135357,703798555,0.014098986326398716,6.0
216135357,2484147815,0.012996935203398141,11.0
216135357,4037804525,0.01269481127701034,13.0
229525517,87702431,0.02302726380521592,9.0
229525517,87717933,0.01986978513688677,14.0
229525517,135932485,0.020735754051850193,12.0
229525517,150023465,0.02409692509811927,8.0
229525517,156984681,0.029193867167679872,4.0
229525517,532053793,0.029405805665154713,3.0
229525517,534372039,0.029100858474452013,5.0
229525517,542913447,0.020519775657997914,13.0
229525517,548029223,0.02671138872572636,6.0
229525517,549698591,0.03375163852221951,1.0
229525517,553546433,0.02085221063319362,11.0
229525517,583321491,0.021656609764701636,10.0
229525517,590947317,0.0198475880416733,15.0
229525517,647789999,0.02514526213005241,7.0
229525517,747810047,0.030347391958492263,2.0
248744817,87714443,0.0010247100785483114,1.0
248744817,87717679,0.0010247100785483114,2.0
248744817,87717933,0.0010247100785483114,3.0
248744817,87726597,0.0010247100785483114,4.0
248744817,87762563,0.0010247100785483114,5.0
248744817,135932485,0.0010247100785483114,6.0
248744817,150023465,0.0010247100785483114,7.0
248744817,156984681,0.0010247100785483114,8.0
248744817,167729505,0.0010247100785483114,9.0
248744817,168921263,0.0010247100785483114,10.0
248744817,171043555,0.0010247100785483114,11.0
248744817,174893247,0.0010247100785483114,12.0
248744817,176408393,0.0010247100785483114,13.0
248744817,182244399,0.0010247100785483114,14.0
248744817,207717487,0.0010247100785483114,15.0
258517335,87718721,0.025879846067877497,13.0
258517335,87757841,0.02451258820575355,15.0
258517335,135932485,0.027563979589516455,11.0
258517335,145767033,0.029837543916869734,7.0
258517335,168921263,0.02805791497635595,9.0
258517335,185203523,0.029222423058361313,8.0
258517335,280374503,0.0275795939652403,10.0
258517335,318330861,0.025680911918859465,14.0
258517335,530936919,0.030315688472067562,5.0
258517335,531321505,0.0425196926928313,1.0
258517335,542581467,0.032722278219311784,2.0
258517335,548566345,0.026546928752914967,12.0
258517335,561349395,0.03063738090659571,4.0
258517335,574111981,0.03160433251600097,3.0
258517335,2823019077,0.02989901134044533,6.0
292604263,87720147,0.022471049406257538,3.0
292604263,138412021,0.022568683549886868,2.0
292604263,139840069,0.015749029653567084,11.0
292604263,176408393,0.016757159984717506,8.0
292604263,258517335,0.01919359985474675,5.0
292604263,386868311,0.016755297566961744,9.0
292604263,414433283,0.015081181727717548,14.0
292604263,533974571,0.01839874396386177,7.0
292604263,538404545,0.015848599349442907,10.0
292604263,548957297,0.014886055234043275,15.0
292604263,568963145,0.015414303772147597,13.0
292604263,571243295,0.02054017442070446,4.0
292604263,577007851,0.023673184636842898,1.0
292604263,605249685,0.018877925109105874,6.0
292604263,703798555,0.015462308415633194,12.0
308424113,135932485,0.005241206739423852,9.0
308424113,156984681,0.005241206739423852,10.0
308424113,171043555,0.005241206739423852,11.0
308424113,217375549,0.005894593476775716,5.0
308424113,229525517,0.005241206739423852,12.0
308424113,305508273,0.008809607236689096,1.0
308424113,385438299,0.00664815584699972,4.0
308424113,487664223,0.005241206739423852,13.0
308424113,532172363,0.0085781220395998,2.0
308424113,533661155,0.005241206739423852,14.0
308424113,534114203,0.005241206739423852,15.0
308424113,565648357,0.005267656280856466,8.0
308424113,575935285,0.005284232168586924,7.0
308424113,614160373,0.005493187739985655,6.0
308424113,696182413,0.008126374533767206,3.0
356577045,580935423,0.032234769524738006,1.0
356577045,582191383,0.018503930021662125,8.0
356577045,584176205,0.018075148926960775,9.0
356577045,588859329,0.028766500599852623,3.0
356577045,589446243,0.014302568786414097,15.0
356577045,596975621,0.016260706191066985,13.0
356577045,599860829,0.017678567198513313,10.0
356577045,604086857,0.019587708663757076,7.0
356577045,608011881,0.017471145953147832,11.0
356577045,610205979,0.01638164289406546,12.0
356577045,612203895,0.020492905034126582,6.0
356577045,617151123,0.014420817535606539,14.0
356577045,618925945,0.0212039402007227,5.0
356577045,690031583,0.023480838409345443,4.0
356577045,742848329,0.0295045643067279,2.0
397851219,554655459,0.014911818601537596,14.0
397851219,562837245,0.015292495291916997,12.0
397851219,581946855,0.016745815219489788,8.0
397851219,582191383,0.021482070468588448,2.0
397851219,589446243,0.018678566648838928,5.0
397851219,597036443,0.015260199689757593,13.0
397851219,600129175,0.016611863112790656,9.0
397851219,603264097,0.017139825768948656,6.0
397851219,607493487,0.016915948850583108,7.0
397851219,608642833,0.0153664251789059,11.0
397851219,609046557,0.01641229711013944,10.0
397851219,612203895,0.021253010377850975,3.0
397851219,614016275,0.014456444333884141,15.0
397851219,742848329,0.021823780027552215,1.0
397851219,972794589,0.020892626234962408,4.0
410143113,146804943,0.011097172848413646,11.0
410143113,159820469,0.015146136227076027,4.0
410143113,159872797,0.012518002251486414,9.0
410143113,182914697,0.014808759317225587,5.0
410143113,186158847,0.016706137392274407,1.0
410143113,278764717,0.0137176474199839,6.0
410143113,297315569,0.00961909129361293,13.0
410143113,469487503,0.012594951753864884,8.0
410143113,530846711,0.00887043655115232,15.0
410143113,532294765,0.016224155513125185,2.0
410143113,534978683,0.00924463917981007,14.0
410143113,548870247,0.01079258425113507,12.0
410143113,549020913,0.015758658101556234,3.0
410143113,566896379,0.013347544567843964,7.0
410143113,668002549,0.011532176407510863,10.0
428836397,258380099,0.04127617988892605,10.0
428836397,420926359,0.03933631914050279,11.0
428836397,491479411,0.03382095936494587,14.0
428836397,529328861,0.04661088155099048,5.0
428836397,529430251,0.04753021909609939,4.0
428836397,529780485,0.04404420425968531,7.0
428836397,532852281,0.04292216976473951,8.0
428836397,534463185,0.03630969972776662,12.0
428836397,536575995,0.04659735333903527,6.0
428836397,537649725,0.04792829586907865,3.0
428836397,538451939,0.04140143384536243,9.0
428836397,539232297,0.033757853418116344,15.0
428836397,549239899,0.05620361554607135,1.0
428836397,555535079,0.03514321090600238,13.0
428836397,618536625,0.04956550244966326,2.0
444487775,258154733,0.0005107186755428713,4.0
444487775,527730163,0.0004784119783337308,13.0
444487775,532597121,0.0005855858839885336,1.0
444487775,535907443,0.0005107186755428713,5.0
444487775,538179949,0.0005107186755428713,6.0
444487775,538858579,0.0005107186755428713,7.0
444487775,539750791,0.0005107186755428713,8.0
444487775,541969031,0.0005107186755428713,9.0
444487775,541996615,0.0005071695156166627,12.0
444487775,546509857,0.0005285385748770288,2.0
444487775,555024401,0.0004784119783337308,14.0
444487775,574806997,0.0005107186755428713,10.0
444487775,576485443,0.0005107186755428713,11.0
444487775,698294257,0.0005285385748770288,3.0
444487775,3671650539,0.0004443231991845853,15.0
473733623,160874837,0.019151661249201573,8.0
473733623,204477827,0.017451614250083944,15.0
473733623,207869405,0.019179998538549695,7.0
473733623,530177267,0.018151079286975364,12.0
473733623,531422803,0.018508778936644456,10.0
473733623,533974571,0.020082534026061485,5.0
473733623,534412309,0.01758574797948904,14.0
473733623,534507061,0.02052665789678317,4.0
473733623,561349395,0.02313052719417991,2.0
473733623,565648357,0.02185388238851614,3.0
473733623,566404705,0.019910837335441783,6.0
473733623,577007851,0.03187905869054142,1.0
473733623,649450317,0.018210059664281575,11.0
473733623,703798555,0.01876422460596651,9.0
473733623,961585245,0.017637840344109045,13.0
487664223,87717933,0.020677590963642214,10.0
487664223,139788717,0.0194670722860074,13.0
487664223,150023465,0.02403456546934115,6.0
487664223,171043555,0.01948135332829349,12.0
487664223,176408393,0.020734906308576724,9.0
487664223,185203523,0.022688750778811932,7.0
487664223,531321505,0.026927979693665414,3.0
487664223,547885901,0.024562239008324528,5.0
487664223,549146223,0.02713266930679976,2.0
487664223,565648357,0.031596456869458785,1.0
487664223,590947317,0.02197257316472264,8.0
487664223,647789999,0.02512230877869655,4.0
487664223,721579335,0.01900051893816913,15.0
487664223,729795197,0.019434239726506597,14.0
487664223,1491685873,0.01968127614433325,11.0
491715855,392006273,0.017324870712654875,4.0
491715855,532597121,0.01325568318247368,11.0
491715855,534338673,0.013320579590816414,10.0
491715855,534685245,0.014015674375075213,7.0
491715855,537044423,0.01137794396956817,15.0
491715855,541997565,0.01239741713123572,12.0
491715855,549145743,0.019287104389922264,1.0
491715855,551471557,0.01384753236096716,8.0
491715855,551540873,0.016759096801605047,5.0
491715855,552710345,0.01223146821897373,13.0
491715855,554367173,0.019102393619647176,2.0
491715855,557191307,0.013411480701712114,9.0
491715855,558445759,0.012227691092775793,14.0
491715855,576490701,0.01769683090742332,3.0
491715855,618956263,0.01635869648115511,6.0
529742925,340456179,0.03472338349373001,1.0
529742925,530512335,0.017911227517088256,7.0
529742925,533150177,0.017903522737158072,8.0
529742925,544862691,0.021086535000351802,3.0
529742925,546925527,0.016625347187098256,14.0
529742925,547418335,0.016812152722567884,12.0
529742925,551589549,0.016540673401929443,15.0
529742925,555966811,0.01765914469987049,10.0
529742925,558478175,0.016989196128932047,11.0
529742925,560356389,0.018274137075800452,6.0
529742925,562056765,0.017877098327764233,9.0
529742925,564551081,0.016721520758240342,13.0
529742925,564863665,0.018807062135275006,4.0
529742925,569046341,0.018661282860219286,5.0
529742925,569510257,0.02210729921164903,2.0
529903019,87750245,0.024006086582993226,9.0
529903019,147704173,0.026595302517794097,4.0
529903019,158252933,0.025654653331408324,5.0
529903019,159738873,0.02316881187043578,12.0
529903019,197712645,0.023012472584919372,13.0
529903019,207869405,0.025057063659034783,7.0
529903019,276400145,0.02295979559961215,14.0
529903019,281779295,0.02556947206684238,6.0
529903019,363302795,0.026846230244954472,3.0
529903019,529575631,0.02462381467454367,8.0
529903019,532280417,0.023386145414836954,11.0
529903019,533044303,0.029721285458615968,2.0
529903019,539500053,0.023502660772939547,10.0
529903019,551101019,0.03211028538078159,1.0
529903019,577007851,0.022493899550884003,15.0
530282167,87763705,0.004559413884104288,8.0
530282167,267198287,0.005069983625498091,2.0
530282167,346880811,0.0045047511484837925,9.0
530282167,400715985,0.004830617752023694,4.0
530282167,529604591,0.0041535983521440835,12.0
530282167,530228701,0.004665479143733666,5.0
530282167,531683733,0.0040360971855747585,13.0
530282167,532508339,0.004608928275300112,7.0
530282167,533104603,0.005107357222021796,1.0
530282167,533187503,0.004636684545002003,6.0
530282167,536978167,0.0038733303040986485,15.0
530282167,537405591,0.004939036519405394,3.0
530282167,537410889,0.0044376294495033,10.0
530282167,556123895,0.004000310366790297,14.0
530282167,596681167,0.004197555770105791,11.0
530984801,87717933,0.002644896847611458,7.0
530984801,87726597,0.002644896847611458,8.0
530984801,135932485,0.002644896847611458,9.0
530984801,150023465,0.002644896847611458,10.0
530984801,167729505,0.002644896847611458,11.0
530984801,176408393,0.002644896847611458,12.0
530984801,258517335,0.002644896847611458,13.0
530984801,292604263,0.002644896847611458,14.0
530984801,529370725,0.003012068401573381,4.0
530984801,530229553,0.002957523460759568,5.0
530984801,542581467,0.002644896847611458,15.0
530984801,549853663,0.0031601586167478647,2.0
530984801,558302975,0.0031909337353278333,1.0
530984801,558561829,0.002673386792564899,6.0
530984801,574111981,0.0030261054716926848,3.0
531063051,135932485,0.018234450267463783,15.0
531063051,156984681,0.03091657562445675,3.0
531063051,167729505,0.03236260581141161,1.0
531063051,487822707,0.028629660646845224,4.0
531063051,547624963,0.019806634026362832,13.0
531063051,560955119,0.026176397944900284,7.0
531063051,561054567,0.026040901586137203,9.0
531063051,583321491,0.022556835137951307,12.0
531063051,584372993,0.02799216223341657,6.0
531063051,606908629,0.028621153080954222,5.0
531063051,611415081,0.023569778410077385,10.0
531063051,647789999,0.023178532902227638,11.0
531063051,728351165,0.026112198500078856,8.0
531063051,737382627,0.031324915172526765,2.0
531063051,1489023993,0.019520744251286633,14.0
531185749,87700559,0.0261450265058791,5.0
531185749,235558381,0.03615409469725255,1.0
531185749,529979771,0.02290997228939078,12.0
531185749,537276871,0.02491533374971101,7.0
531185749,538373005,0.022445131103622257,13.0
531185749,543894459,0.025905274382713454,6.0
531185749,545232669,0.028785566846268124,4.0
531185749,548265075,0.0327071144811425,3.0
531185749,551097899,0.02308288096299586,11.0
531185749,561885285,0.02310197899572672,10.0
531185749,567220313,0.024906193133782537,8.0
531185749,567242783,0.024021869570647145,9.0
531185749,590102243,0.02210449991453303,14.0
531185749,644607687,0.03341757619849207,2.0
531185749,724535251,0.021983617166796622,15.0
531321505,87715291,0.04794857264122289,2.0
531321505,87757841,0.03500690803630086,9.0
531321505,167729505,0.040204528229431304,5.0
531321505,258517335,0.0425196926928313,4.0
531321505,260814703,0.034937741179755066,10.0
531321505,453744649,0.03381818825411468,12.0
531321505,470646883,0.03992602119070492,6.0
531321505,529505755,0.03267179247457039,13.0
531321505,532574705,0.03116724384439406,14.0
531321505,533974571,0.05118915064814491,1.0
531321505,539160227,0.03819291415376964,8.0
531321505,539500053,0.038486674622399124,7.0
531321505,560955119,0.03448082021017927,11.0
531321505,577007851,0.04427475590667443,3.0
531321505,747810047,0.030567584076652193,15.0
