,iteration​,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,target_function
129,129.0,-0.06745887567306867,-0.06504121980726978,-0.03274599995815493,0.01576710737863894,0.012897344733373233,-0.11911373130761449,0.003859730535354971,0.014552216431555597,0.01430764977454483,-0.023920980383695594,-0.015968471484882965,0.0,0.0,0.00434927267011245,-0.06993504971170662,-0.006402930666900338,-0.037726163634295075,-0.0268667719836916,0.01566025911344578,-0.03444583670388817,-0.0219055771550996,-0.0711479069080945,0.0036385650553339747,0.0012194580938064575,-0.002231425848535654,-0.02185084115389039,-0.014056986988825945,0.0,-0.00113763672713511,0.0,-0.0021890176870735466,0.011865303583475513,0.0,0.0,-0.060002422984889454,-0.0711479069080945,-0.03444583670388817,-0.001011967754729195,0.030026491025120155,0.04985247269460019,-0.02986590656117543,-0.11503313720258569,-0.02109192250478181,-0.012707139529181373,-0.007736010223357081,0.0,-0.0030373859192654763,0.000993802948352629,-0.042949241420235845,-0.028298882892346777,0.0570340319796116,0.0036504631304883008,-0.012371554965386965,-0.0183276810237278,-0.0458187472450019,-0.017785625400436492,-0.0016244700772496115,-0.006475308523479976,-0.011272987026059274,0.0,-0.00230561547726796,-0.056035792282759476,0.05783158688447666,-0.05629226710316903,-0.02604925927886476,-0.05373029606889664,-0.09629112778355044,0.00713654798048338,-0.0038294469210685793,-0.004295274668810616,-0.03930234193353494,-0.11457148826670004,-0.022010155059781135,-0.18366456742075052,0.04708292409426927,-0.1382881729129301,0.0017065295864489977,-0.06819946820127039,-0.03601264447268828,-0.06804322567902046,0.016542176504639468,0.019131518521858473,-0.10427007807249904,0.0,0.0,0.0,-0.003435063623859042,-0.0027577833592850884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720423221185028,0.0,-0.002896438939219832,0.0,0.0057248529133051415,-0.014870360075565749,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308728154006789,-0.003891699655858961,-0.004039919112278901,0.0,-0.002944123583475085,0.0,0.0,0.0,0.0,-0.0035215300583217152,0.0,0.0,0.0,0.0,0.5235759114538268
130,130.0,-0.06745887525871484,-0.06504121940776596,-0.0327459997570186,0.01576710728179236,0.010406486644690686,-0.1216045885854431,0.0038597305116472806,0.014552216342171263,0.014307649686662703,-0.023920980236765338,-0.015968471386799542,0.0,0.0,0.004349272643397836,-0.0724259072916063,-0.006402930627571505,-0.037726163402569,-0.026866771818667357,0.015660259017255495,-0.03444583649231091,-0.02190557702054859,-0.07363876448054443,0.003638565032984753,0.0012194580863161587,-0.002231425834829528,-0.021850841019675587,-0.014056986902483469,0.0,-0.001137636720147384,0.0,-0.002189017673627905,0.011865303510595051,0.0,0.0,-0.060002422616335524,-0.07363876448054443,-0.03444583649231091,-0.0010119677485133677,0.030026490840687915,0.049852472388390474,-0.02986590637772955,-0.11503313649601564,-0.021091922375228524,-0.015197997460593051,-0.00773601017584005,0.0,-0.0030373859006088875,0.000993802942248376,-0.04544009916589093,-0.028298882718526052,0.057034031629290466,0.003650463108065997,-0.012371554889396947,-0.018327680911153364,-0.04581874696356861,-0.017785625291191536,-0.0016244700672716004,-0.006475308483706576,-0.01127298695681701,0.0,-0.0023056154631061376,-0.05603579193856985,0.0578315865292567,-0.05878312476686701,-0.02604925911886194,-0.0537302957388681,-0.09878198520156271,0.007136547936648437,-0.0038294468975469003,-0.004295274642427675,-0.03930234169212748,-0.11706234557242855,-0.022010154924587775,-0.1861554243020874,0.047082923805071,-0.1407790300729832,0.0017065295759669512,-0.0681994677823676,-0.038503502260950145,-0.06804322526107737,0.01654217640303217,0.019131518404346612,-0.10676093544150207,0.0,0.0,0.0,-0.0034350636027597908,-0.0027577833423459075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057204231860483725,0.0,-0.002896438921428984,0.0,0.0057248528781412775,-0.014870359984227276,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308728127541212,-0.003891699631954906,-0.004039919087464435,0.0,-0.002944123565391343,0.0,0.0,0.0,0.0,-0.0035215300366913597,0.0,0.0,0.0,0.0,0.5222581316521218
131,131.0,-0.06745887484436101,-0.06821249367745207,-0.03274599955588227,0.01576710718494578,0.01040648658077074,-0.12477586250769904,0.0038597304879395902,0.01455221625278693,0.014307649598780576,-0.023920980089835082,-0.015968471288716122,0.0,0.0,0.004349272616683223,-0.07242590684674338,-0.009574205257432605,-0.03772616317084292,-0.026866771653643113,0.015660258921065213,-0.034445836280733645,-0.02190557688599758,-0.0768100386974217,0.003638565010635531,0.00121945807882586,-0.002231425821123402,-0.021850840885460784,-0.014056986816140992,0.0,-0.001137636713159658,0.0,-0.002189017660182263,0.01186530343771459,0.0,0.0,-0.060002422247781594,-0.0768100386974217,-0.034445836280733645,-0.0010119677422975406,0.030026490656255674,0.04668119741299083,-0.02986590619428367,-0.11503313578944559,-0.02109192224567524,-0.015197997367242125,-0.0077360101283230195,0.0,-0.003037385881952299,-0.0021774717330458097,-0.045440098886783416,-0.02829888254470533,0.05703403127896933,0.0036504630856436936,-0.012371554813406929,-0.018327680798578928,-0.045818746682135314,-0.01778562518194658,-0.0016244700572935896,-0.006475308443933175,-0.011272986887574745,0.0,-0.0023056154489443153,-0.05603579159438022,0.0546603115048468,-0.0587831244058024,-0.02604925895885912,-0.05373029540883957,-0.10195325926400232,0.007136547892813493,-0.003829446874025222,-0.004295274616044734,-0.039302341450720014,-0.11706234485339445,-0.02518142945858435,-0.1893266978278516,0.04708292351587273,-0.14395030387746363,0.0017065295654849048,-0.06819946736346481,-0.03850350202444941,-0.06804322484313427,0.01654217630142487,0.01596024361764482,-0.10993220945493244,0.0,0.0,0.0,-0.0034350635816605395,-0.0027577833254067265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720423150911717,0.0,-0.002896438903638137,0.0,0.0057248528429774135,-0.014870359892888804,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308728101075636,-0.003891699608050851,-0.00403991906264997,0.0,-0.0029441235473076015,0.0,0.0,0.0,0.0,-0.0035215300150610042,0.0,0.0,0.0,0.0,0.5209985357720702
132,132.0,-0.06745887443000718,-0.06821249325846927,-0.03565189572364915,0.0157671070880992,0.010406486516850796,-0.12768175811018928,0.0038597304642319003,0.014552216163402597,0.014307649510898449,-0.023920979942904826,-0.015968471190632702,0.0,0.0,0.00434927258996861,-0.07533180277078368,-0.009574205198624796,-0.037726162939116854,-0.026866771488618872,0.015660258824874932,-0.03444583606915638,-0.02190557675144657,-0.07971593459453326,0.0036385649882863095,0.0012194580713355612,-0.002231425807417276,-0.021850840751245982,-0.014056986729798516,0.0,-0.0011376367061719322,0.0,-0.002189017646736622,0.011865303364834129,0.0,0.0,-0.06000242187922766,-0.07971593459453326,-0.03444583606915638,-0.0010119677360817135,0.030026490471823434,0.04668119712626009,-0.032771802379741,-0.11503313508287555,-0.021091922116121955,-0.0151979972738912,-0.007736010080805989,0.0,-0.0030373858632957106,-0.002177471719671087,-0.0454400986076759,-0.02829888237088461,0.057034030928648206,0.0036504630632213904,-0.01237155473741691,-0.0212335770549077,-0.04581874640070203,-0.017785625072701622,-0.0016244700473155788,-0.006475308404159774,-0.01127298681833248,0.0,-0.002305615434782493,-0.0560357912501906,0.05466031116910581,-0.06168902041364099,-0.0260492587988563,-0.05373029507881104,-0.10485915500667624,0.007136547848978551,-0.0038294468505035433,-0.004295274589661794,-0.03930234120931256,-0.11706234413436037,-0.02808732567281522,-0.18932669666494692,0.044177026857771265,-0.14685619936217836,0.0017065295550028584,-0.06819946694456203,-0.038503501787948674,-0.07094912079409438,0.01654217619981757,0.015960243519611936,-0.11283810514859711,0.0,0.0,0.0,-0.0034350635605612883,-0.0027577833084675455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720423115775062,0.0,-0.0028964388858472895,0.0,0.0057248528078135495,-0.014870359801550333,0.0,0.0,0.0,0.0,0.0,0.0,-0.00430872807461006,-0.0038916995841467967,-0.004039919037835504,0.0,-0.00294412352922386,0.0,0.0,0.0,0.0,-0.0035215299934306487,0.0,0.0,0.0,0.0,0.5196449305673548
133,133.0,-0.06745887401565336,-0.06821249283948648,-0.028078214700929423,0.01576710699125262,0.010406486452930852,-0.12010807652219292,0.0038597304405242104,0.014552216074018265,0.014307649423016324,-0.023920979795974573,-0.015968471092549282,0.0,0.0,0.004349272563253997,-0.06775812150433735,-0.009574205139816988,-0.037726162707390785,-0.02686677132359463,0.01566025872868465,-0.03444583585757912,-0.021905576616895565,-0.07214225330115821,0.003638564965937088,0.0012194580638452625,-0.00223142579371115,-0.02185084061703118,-0.01405698664345604,0.0,-0.0011376366991842062,0.0,-0.0021890176332909806,0.011865303291953668,0.0,0.0,-0.06000242151067374,-0.07214225330115821,-0.03444583585757912,-0.0010119677298658864,0.030026490287391197,0.054254877643263824,-0.032771802178446184,-0.11503313437630551,-0.021091921986568674,-0.015197997180540275,-0.007736010033288959,0.0,-0.003037385844639122,-0.002177471706296364,-0.037866417524833926,-0.028298882197063887,0.05703403057832708,0.0036504630407990873,-0.012371554661426894,-0.021233576924484326,-0.04581874611926874,-0.017785624963456665,-0.001624470037337568,-0.006475308364386374,-0.011272986749090216,0.0,0.005268065383113793,-0.05603579090600098,0.054660310833364825,-0.06168902003472744,-0.026049258638853483,-0.053730294748782506,-0.09728547355886355,0.007136547805143608,-0.0038294468269818647,-0.004295274563278854,-0.0393023409679051,-0.10948866261159182,-0.02808732550029395,-0.18175301469830776,0.04417702658642194,-0.1392825176564065,0.001706529544520812,-0.060625785721924785,-0.03850350155144794,-0.07094912035830235,0.016542176098210272,0.015960243421579052,-0.10526442365177519,0.0,0.0,0.0,-0.0034350635394620375,-0.002757783291528365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720423080638407,0.0,-0.002896438868056442,0.0,0.005724852772649686,-0.014870359710211861,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308728048144484,-0.003891699560242742,-0.0040399190130210386,0.0,-0.0029441235111401184,0.0,0.0,0.0,0.0,-0.0035215299718002933,0.0,0.0,0.0,0.0,0.5234040706281826
134,134.0,-0.06745887360129953,-0.06821249242050369,-0.028078214528464113,0.015767106894406045,0.007208678235784614,-0.12330588393767727,0.0038597304168165206,0.014552215984633934,0.014307649335134199,-0.02392097964904432,-0.015968470994465862,0.0,0.0,0.004349272536539384,-0.06775812108814545,-0.012772013234235475,-0.03772616247566472,-0.02686677115857039,0.01566025863249437,-0.03444583564600186,-0.02190557648234456,-0.07534006101126388,0.0036385649435878666,0.001219458056354964,-0.0022314257800050245,-0.02185084048281638,-0.014056986557113566,0.0,-0.0011376366921964805,0.0,-0.0021890176198453393,0.011865303219073208,0.0,0.0,-0.060002421142119816,-0.07534006101126388,-0.03444583564600186,-0.0010119677236500593,0.03002649010295896,0.051057069156786844,-0.03277180197715137,-0.11503313366973547,-0.021091921857015392,-0.01519799708718935,-0.00773600998577193,0.0,-0.0030373858259825338,-0.0021774716929216413,-0.037866417292246365,-0.02829888202324317,0.057034030228005954,0.003650463018376784,-0.012371554585436878,-0.021233576794060956,-0.04901655399106175,-0.017785624854211708,-0.0016244700273595571,-0.0064753083246129745,-0.011272986679847953,0.0,0.005268065350755663,-0.056035790561811356,0.051462502344397545,-0.061689019655813894,-0.026049258478850666,-0.053730294418753974,-0.09728547296130528,0.0071365477613086654,-0.0038294468034601866,-0.004295274536895914,-0.04250014887972394,-0.10948866193907769,-0.03128513348099897,-0.18495082173514935,0.044177026315072615,-0.14248032495411536,0.0017065295340387657,-0.06382359350276826,-0.03850350131494721,-0.07094911992251032,0.016542175996602973,0.015960243323546168,-0.10846223115843397,0.0,0.0,0.0,-0.0034350635183627866,-0.0027577832745891845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720423045501752,0.0,-0.0028964388502655952,0.0,0.005724852737485823,-0.014870359618873391,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308728021678908,-0.003891699536338688,-0.004039918988206573,0.0,-0.002944123493056377,0.0,0.0,0.0,0.0,-0.003521529950169938,0.0,0.0,0.0,0.0,0.5220850701930484
135,135.0,-0.06745887318694571,-0.06821249200152091,-0.028078214355998804,0.01576710679755947,0.013451075823663883,-0.11706348554813613,0.003859730393108831,0.014552215895249602,0.014307649247252073,-0.023920979502114068,-0.015968470896382442,0.0,0.0,0.010591670141982031,-0.06775812067195357,-0.012772013155785715,-0.03772616224393865,-0.026866770993546153,0.015660258536304088,-0.0344458354344246,-0.021905576347793554,-0.06909766291634405,0.0036385649212386456,0.0012194580488646654,-0.002231425766298899,-0.02185084034860158,-0.014056986470771091,0.0,-0.0011376366852087548,0.0,-0.002189017606399698,0.011865303146192748,0.0,0.0,-0.06000242077356589,-0.06909766291634405,-0.0344458354344246,-0.0010119677174342321,0.030026489918526723,0.057299466475335376,-0.032771801775856556,-0.11503313296316545,-0.02109192172746211,-0.015197996993838427,-0.0077360099382549,0.0,-0.0030373858073259458,-0.002177471679546919,-0.037866417059658805,-0.02205648421726519,0.057034029877684835,0.0036504629959544814,-0.012371554509446861,-0.021233576663637586,-0.04901655368998652,-0.017785624744966755,-0.0016244700173815465,-0.006475308284839575,-0.01127298661060569,0.0,0.005268065318397533,-0.05603579021762174,0.05770489966045578,-0.06168901927690035,-0.02604925831884785,-0.05373029408872545,-0.09104307473158976,0.007136547717473724,-0.0038294467799385085,-0.004295274510512974,-0.04250014861867453,-0.10948866126656356,-0.025042735656678486,-0.18495082059912268,0.05041942367588055,-0.13623792644679872,0.0017065295235567195,-0.06382359311074348,-0.03850350107844648,-0.0709491194867183,0.016542175894995678,0.02220264085767055,-0.10221983286006725,0.0,0.0,0.0,-0.003435063497263536,-0.002757783257650004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720423010365097,0.0,-0.0028964388324747483,0.0,0.00572485270232196,-0.014870359527534922,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727995213333,-0.003891699512434634,-0.004039918963392108,0.0,-0.0029441234749726358,0.0,0.0,0.0,0.0,-0.003521529928539583,0.0,0.0,0.0,0.0,0.5243586037287518
136,136.0,-0.069874239856041,-0.06821249158253813,-0.028078214183533498,0.015767106700712893,0.013451075741043105,-0.11947885191254415,0.0038597303694011416,0.014552215805865272,0.01430764915936995,-0.02392097935518382,-0.015968470798299023,0.0,0.0,0.01059167007692463,-0.06775812025576168,-0.015187380160785068,-0.03772616201221258,-0.026866770828521916,0.015660258440113806,-0.036861202306296456,-0.021905576213242548,-0.06909766249192427,0.0036385648988894246,0.001219458041374367,-0.0022314257525927732,-0.021850840214386782,-0.014056986384428618,0.0,-0.001137636678221029,0.0,-0.0021890175929540566,0.01186530307331229,0.0,0.0,-0.060002420405011976,-0.06909766249192427,-0.036861202306296456,-0.001011967711218405,0.03002648973409449,0.05729946612338386,-0.03277180157456174,-0.11744849934004453,-0.02109192159790883,-0.015197996900487504,-0.007736009890737871,0.0,-0.0030373857886693578,-0.0021774716661721967,-0.03786641682707125,-0.022056484081787262,0.057034029527363715,0.0036504629735321786,-0.012371554433456845,-0.021233576533214216,-0.04901655338891128,-0.0177856246357218,-0.001624470007403536,-0.008890675328515289,-0.011272986541363427,0.0,0.005268065286039403,-0.05603578987343213,0.05770489930601396,-0.06410438598143592,-0.026049258158845033,-0.05373029375869692,-0.09345844125582341,0.007136547673638782,-0.0038294467564168305,-0.004295274484130034,-0.042500148357625125,-0.11190402767749856,-0.025042735502858054,-0.18736618654654513,0.050419423366188446,-0.13865329269343124,0.0017065295130746733,-0.06382359271871871,-0.03850350084194575,-0.07336448613437539,0.016542175793388382,0.02220264072129488,-0.1046351993156497,0.0,0.0,0.0,-0.003435063476164285,-0.0027577832407108234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720422975228443,0.0,-0.0028964388146839014,0.0,0.005724852667158097,-0.014870359436196452,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727968747757,-0.00389169948853058,-0.0040399189385776435,0.0,-0.0029441234568888947,0.0,0.0,0.0,0.0,-0.003521529906909228,0.0,0.0,0.0,0.0,0.5228760753198609
137,137.0,-0.06987423942685124,-0.06821249116355535,-0.028078214011068192,0.013208526335316604,0.013451075658422327,-0.12203743144721682,0.003859730345693452,0.014552215716480943,0.014307649071487826,-0.02392097920825357,-0.015968470700215606,0.0,0.0,0.01059167001186723,-0.0677581198395698,-0.015187380067499357,-0.03772616178048652,-0.029425350932047394,0.01566025834392353,-0.03686120207988325,-0.021905576078691542,-0.07165624233605421,0.0036385648765402036,0.0012194580338840684,-0.0022314257388866476,-0.021850840080171983,-0.014056986298086145,0.0,-0.0011376366712333033,0.0,-0.0021890175795084158,0.01186530300043183,0.0,0.0,-0.06000242003645806,-0.07165624233605421,-0.03686120207988325,-0.0010119677050025781,0.030026489549662257,0.05729946577143234,-0.032771801373266934,-0.12000707888718827,-0.021091921468355552,-0.015197996807136582,-0.007736009843220842,0.0,-0.0030373857700127698,-0.0021774716527974743,-0.0378664165944837,-0.022056483946309335,0.057034029177042596,0.003650462951109876,-0.014930134626016544,-0.021233576402790846,-0.04901655308783605,-0.017785624526476848,-0.0016244699974255253,-0.008890675273905939,-0.011272986472121164,0.0,0.005268065253681274,-0.05859436979779223,0.05770489895157215,-0.06410438558768643,-0.02604925799884222,-0.0537302934286684,-0.0960170209503217,0.00713654762980384,-0.003829446732895153,-0.0042952744577470945,-0.04250014809657572,-0.1119040269901485,-0.027601315617587337,-0.18992476566423225,0.05041942305649634,-0.1412118721103284,0.0017065295025926273,-0.06638217259524365,-0.038503500605445024,-0.07336448568374743,0.016542175691781087,0.022202640584919213,-0.1071937789414968,0.0,0.0,0.0,-0.0034350634550650346,-0.0027577832237716433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720422940091789,0.0,-0.0028964387968930545,0.0,0.005724852631994235,-0.014870359344857982,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727942282182,-0.0038916994646265263,-0.004039918913763179,0.0,-0.0029441234388051536,0.0,0.0,0.0,0.0,-0.0035215298852788735,0.0,0.0,0.0,0.0,0.5212887666334977
138,138.0,-0.06987423899766147,-0.07098509119719955,-0.028078213838602886,0.013208526254185641,0.01345107557580155,-0.12203743069762417,0.003859730321985763,0.011779615174469637,0.014307648983605703,-0.02392097906132332,-0.01596847060213219,0.0,0.0,0.01059166994680983,-0.06775811942337791,-0.015187379974213646,-0.037726161548760455,-0.032197951203934524,0.01566025824773325,-0.03686120185347004,-0.02190557594414054,-0.0744288423485458,0.003638564854190983,0.00121945802639377,-0.0022314257251805224,-0.021850839945957184,-0.014056986211743672,0.0,-0.0011376366642455776,0.0,-0.002189017566062775,0.011865302927551372,0.0,0.0,-0.06000241966790414,-0.0744288423485458,-0.03686120185347004,-0.0010119676987867512,0.030026489365230023,0.05729946541948083,-0.03277180117197213,-0.12277967860269366,-0.021091921338802274,-0.015197996713785659,-0.007736009795703814,0.0,-0.0030373857513561822,-0.004950072092049728,-0.037866416361896145,-0.022056483810831407,0.05703402882672148,0.0036504629286875736,-0.014930134534310916,-0.02123357627236748,-0.049016552786760814,-0.017785624417231895,-0.001624469987447515,-0.008890675219296588,-0.011272986402878903,0.0,0.0052680652213231444,-0.058594369437887005,0.05770489859713034,-0.06687698564656391,-0.026049257838839407,-0.05373029309863988,-0.09878962081318166,0.007136547585968898,-0.003829446709373475,-0.004295274431364155,-0.04250014783552632,-0.11190402630279843,-0.03037391590067827,-0.192697364950281,0.050419422746804235,-0.14398447169558723,0.0017065294921105813,-0.06638217218750327,-0.038503500368944295,-0.07336448523311946,0.013769575137546815,0.022202640448543545,-0.10996637873570556,0.0,0.0,0.0,-0.0034350634339657842,-0.0027577832068324632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720422904955135,0.0,-0.002896438779102208,0.0,0.005724852596830372,-0.014870359253519514,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727915816607,-0.0038916994407224726,-0.004039918888948714,0.0,-0.0029441234207214124,0.0,0.0,0.0,0.0,-0.003521529863648519,0.0,0.0,0.0,0.0,0.5199872237068569
139,139.0,-0.0698742385684717,-0.07417040981671542,-0.028078213666137584,0.01320852617305468,0.013451075493180774,-0.12522274900356037,0.003859730298278074,0.0117796151021155,0.01430764889572358,-0.02392097891439307,-0.015968470504048773,0.0,0.0,0.01059166988175243,-0.06775811900718602,-0.015187379880927937,-0.03772616131703439,-0.035383270061693325,0.015660258151542972,-0.03686120162705683,-0.021905575809589538,-0.07761416094690907,0.0036385648318417625,0.0012194580189034718,-0.002231425711474397,-0.02185083981174239,-0.014056986125401199,0.0,-0.0011376366572578521,0.0,-0.002189017552617134,0.011865302854670913,0.0,0.0,-0.06000241929935023,-0.07761416094690907,-0.03686120162705683,-0.0010119676925709243,0.030026489180797793,0.05411414601200048,-0.03277180097067732,-0.1227796778485419,-0.021091921209248996,-0.015197996620434738,-0.007736009748186785,0.0,-0.0030373857326995947,-0.008135391117173657,-0.03786641612930859,-0.02205648367535348,0.05703402847640037,0.0036504629062652713,-0.01493013444260529,-0.021233576141944113,-0.04901655248568559,-0.01778562430798694,-0.0016244699774695046,-0.008890675164687238,-0.011272986333636641,0.0,0.005268065188965015,-0.05859436907798178,0.05451957918715969,-0.06687698523578424,-0.026049257678836594,-0.05373029276861136,-0.10197493926191328,0.0071365475421339575,-0.0038294466858517975,-0.004295274404981216,-0.04250014757447691,-0.11190402561544838,-0.03355923476964088,-0.19588268282220145,0.05041942243711213,-0.1439844708111889,-0.0014787895739003076,-0.06956749083529173,-0.03850350013244357,-0.0733644847824915,0.013769575052969713,0.022202640312167878,-0.11315169711578599,0.0,0.0,0.0,-0.003435063412866534,-0.002757783189893283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720422869818481,0.0,-0.0028964387613113615,0.0,0.00572485256166651,-0.014870359162181046,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727889351032,-0.003891699416818419,-0.004039918864134249,0.0,-0.0029441234026376718,0.0,0.0,0.0,0.0,-0.003521529842018164,0.0,0.0,0.0,0.0,0.5188086701599067
140,140.0,-0.06987423813928195,-0.07417040936113722,-0.02807821349367228,0.019720133803260004,0.013451075410559997,-0.1187111405230662,0.003859730274570385,0.011779615029761364,0.014307648807841458,-0.023920978767462825,-0.015968470405965357,0.0,0.0,0.01059166981669503,-0.06775811859099413,-0.015187379787642228,-0.031214553373972047,-0.035383269844358044,0.015660258055352694,-0.03034959368930734,-0.021905575675038536,-0.07761416047017825,0.003638564809492542,0.0012194580114131734,-0.002231425697768272,-0.021850839677527593,-0.014056986039058727,0.0,-0.0011376366502701266,0.0,-0.002189017539171493,0.011865302781790456,0.0,0.0,-0.060002418930796324,-0.07761416047017825,-0.03034959368930734,-0.0010119676863550974,0.030026488996365563,0.0606257533909505,-0.03277180076938251,-0.12277967709439012,-0.02109192107969572,-0.015197996527083818,-0.007736009700669758,0.0,-0.003037385714043007,-0.008135391067203502,-0.03786641589672104,-0.022056483539875556,0.06354563583741554,0.003650462883842969,-0.014930134350899665,-0.021233576011520747,-0.04901655218461036,-0.01778562419874199,-0.0016244699674914942,-0.008890675110077888,-0.01127298626439438,0.0,0.005268065156606886,-0.058594368718076564,0.06103118656361941,-0.06687698482500457,-0.026049257518833784,-0.05373029243858284,-0.09546333092421454,0.007136547498299017,-0.0038294466623301202,-0.004295274378598277,-0.042500147313427515,-0.11190402492809833,-0.027047626852173115,-0.18937107390769153,0.05041942212742003,-0.13747286221545427,-0.0014787895648171125,-0.06956749040798611,-0.03850349989594285,-0.07336448433186354,0.01376957496839261,0.028714247887128497,-0.10664008870943605,0.0,0.0,0.0,-0.003435063391767284,-0.002757783172954103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720422834681828,0.0,-0.002896438743520515,0.0,0.005724852526502648,-0.014870359070842578,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727862885458,-0.0038916993929143657,-0.004039918839319785,0.0,-0.002944123384553931,0.0,0.0,0.0,0.0,-0.00352152982038781,0.0,0.0,0.0,0.0,0.5207336886156674
141,141.0,-0.0698742377100922,-0.07417040890555902,-0.02807821332120698,0.025402292604606892,0.01345107532793922,-0.11302898087143047,0.0038597302508626965,0.011779614957407229,0.014307648719959336,-0.02392097862053258,-0.01596847030788194,0.0,0.0,0.010591669751637632,-0.06775811817480226,-0.00950522077188231,-0.03121455318224235,-0.03538326962702277,0.021342416881636628,-0.0303495935028905,-0.021905575540487533,-0.07761415999344742,0.003638564787143322,0.0012194580039228751,-0.0022314256840621468,-0.021850839543312798,-0.014056985952716256,0.0,-0.0011376366432824011,0.0,-0.0021890175257258523,0.01186530270891,0.0,0.0,-0.060002418562242414,-0.07761415999344742,-0.0303495935028905,-0.0010119676801392705,0.035708647734407545,0.06630791194104209,-0.032771800568087706,-0.12277967634023837,-0.021091920950142444,-0.015197996433732897,-0.00773600965315273,0.0,-0.0030373856953864195,-0.008135391017233347,-0.03786641566413349,-0.02205648340439763,0.06922779436957228,0.003650462861420667,-0.014930134259194039,-0.02123357588109738,-0.04901655188353513,-0.01778562408949704,-0.0016244699575134838,-0.008890675055468538,-0.011272986195152119,0.0,0.005268065124248757,-0.05859436835817135,0.06671334511122069,-0.06687698441422489,-0.026049257358830975,-0.053730292108554324,-0.08978117141537424,0.007136547454464076,-0.003829446638808443,-0.004295274352215338,-0.04250014705237812,-0.11190402424074827,-0.021365467763563795,-0.18368891382204006,0.05041942181772793,-0.1374728613710523,0.004203369366740294,-0.0695674899806805,-0.03850349965944213,-0.07336448388123559,0.01376957488381551,0.03439640663323068,-0.10095792913194455,0.0,0.0,0.0,-0.003435063370668034,-0.0027577831560149234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720422799545175,0.0,-0.0028964387257296685,0.0,0.005724852491338786,-0.014870358979504112,0.0,0.0,0.0,0.0,0.0,0.0,-0.004308727836419883,-0.0038916993690103125,-0.004039918814505321,0.0,-0.0029441233664701904,0.0,0.0,0.0,0.0,-0.003521529798757456,0.0,0.0,0.0,0.0,0.5219351745869081
